frame,time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1076,22.416667,-2.138043,-5.513734,-0.915548,-5.513734,0.308238,-5.513680,1.538147,-5.513372,2.763459,-5.513252
1077,22.437500,-2.092598,-5.511740,-0.870042,-5.511737,0.353808,-5.511672,1.584485,-5.511282,2.809808,-5.511144
1078,22.458333,-2.047910,-5.509511,-0.825293,-5.509504,0.398618,-5.509428,1.630046,-5.508947,2.855374,-5.508792
1079,22.479167,-2.004060,-5.507064,-0.781382,-5.507052,0.442588,-5.506965,1.674746,-5.506388,2.900075,-5.506215
1080,22.500000,-1.961128,-5.504419,-0.738389,-5.504403,0.485635,-5.504303,1.718505,-5.503623,2.943829,-5.503434
1081,22.520833,-1.919191,-5.501598,-0.696393,-5.501575,0.527684,-5.501463,1.761244,-5.500675,2.986557,-5.500471
1082,22.541667,-1.878325,-5.498622,-0.655468,-5.498593,0.568658,-5.498468,1.802885,-5.497568,3.028183,-5.497349
1083,22.562500,-1.838603,-5.495514,-0.615688,-5.495479,0.608484,-5.495342,1.843355,-5.494325,3.068631,-5.494093
1084,22.583333,-1.800095,-5.492300,-0.577123,-5.492257,0.647092,-5.492107,1.882581,-5.490972,3.107832,-5.490727
1085,22.604167,-1.762869,-5.489002,-0.539841,-5.488952,0.684414,-5.488790,1.920495,-5.487534,3.145715,-5.487278
1086,22.625000,-1.726989,-5.485648,-0.503906,-5.485590,0.720384,-5.485416,1.957031,-5.484038,3.182216,-5.483772
1087,22.645833,-1.692519,-5.482262,-0.469382,-5.482195,0.754941,-5.482009,1.992126,-5.480511,3.217270,-5.480236
1088,22.666667,-1.659516,-5.478869,-0.436327,-5.478795,0.788025,-5.478597,2.025719,-5.476978,3.250817,-5.476696
1089,22.687500,-1.628038,-5.475496,-0.404798,-5.475413,0.819579,-5.475205,2.057754,-5.473467,3.282802,-5.473180
1090,22.708333,-1.598137,-5.472168,-0.374848,-5.472076,0.849551,-5.471858,2.088176,-5.470004,3.313169,-5.469713
1091,22.729167,-1.569863,-5.468910,-0.346527,-5.468809,0.877891,-5.468581,2.116935,-5.466616,3.341868,-5.466321
1092,22.750000,-1.543263,-5.465745,-0.319881,-5.465636,0.904551,-5.465399,2.143983,-5.463326,3.368853,-5.463030
1093,22.770833,-1.518381,-5.462698,-0.294955,-5.462580,0.929489,-5.462335,2.169276,-5.460159,3.394079,-5.459864
1094,22.791667,-1.495256,-5.459790,-0.271788,-5.459664,0.952664,-5.459412,2.192774,-5.457139,3.417505,-5.456846
1095,22.812500,-1.473926,-5.457044,-0.250417,-5.456909,0.974038,-5.456651,2.214439,-5.454288,3.439095,-5.453998
1096,22.833333,-1.454424,-5.454478,-0.230877,-5.454336,0.993579,-5.454073,2.234238,-5.451627,3.458814,-5.451342
1097,22.854167,-1.436780,-5.452112,-0.213196,-5.451963,1.011257,-5.451695,2.252139,-5.449174,3.476633,-5.448895
1098,22.875000,-1.421020,-5.449963,-0.197403,-5.449807,1.027044,-5.449536,2.268116,-5.446948,3.492524,-5.446677
1099,22.895833,-1.407169,-5.448047,-0.183519,-5.447883,1.040917,-5.447610,2.282146,-5.444965,3.506464,-5.444703
1100,22.916667,-1.395246,-5.446376,-0.171566,-5.446206,1.052856,-5.445931,2.294208,-5.443238,3.518433,-5.442986
1101,22.937500,-1.385267,-5.444962,-0.161560,-5.444787,1.062846,-5.444512,2.304285,-5.441780,3.528416,-5.441540
1102,22.958333,-1.377246,-5.443816,-0.153513,-5.443636,1.070872,-5.443362,2.312365,-5.440601,3.536398,-5.440373
1103,22.979167,-1.371192,-5.442945,-0.147437,-5.442761,1.076924,-5.442488,2.318438,-5.439709,3.542370,-5.439495
1104,23.000000,-1.367112,-5.442355,-0.143336,-5.442167,1.080998,-5.441898,2.322498,-5.439110,3.546326,-5.438910
1105,23.020833,-1.365009,-5.442050,-0.141214,-5.441859,1.083090,-5.441594,2.324541,-5.438807,3.548265,-5.438623
1106,23.041667,-1.364881,-5.442032,-0.141070,-5.441838,1.083200,-5.441578,2.324570,-5.438803,3.548186,-5.438635
1107,23.062500,-1.366726,-5.442299,-0.142901,-5.442104,1.081332,-5.441849,2.322586,-5.439097,3.546094,-5.438945
1108,23.083333,-1.370535,-5.442850,-0.146699,-5.442654,1.077494,-5.442406,2.318600,-5.439685,3.541996,-5.439550
1109,23.104167,-1.376298,-5.443680,-0.152454,-5.443484,1.071696,-5.443243,2.312620,-5.440564,3.535905,-5.440446
1110,23.125000,-1.384002,-5.444782,-0.160152,-5.444586,1.063953,-5.444354,2.304663,-5.441725,3.527834,-5.441625
1111,23.145833,-1.393629,-5.446147,-0.169775,-5.445953,1.054281,-5.445730,2.294745,-5.443161,3.517801,-5.443078
1112,23.166667,-1.405158,-5.447766,-0.181303,-5.447574,1.042702,-5.447360,2.282887,-5.444859,3.505829,-5.444793
1113,23.187500,-1.418566,-5.449626,-0.194712,-5.449436,1.029239,-5.449233,2.269114,-5.446808,3.491940,-5.446759
1114,23.208333,-1.433826,-5.451712,-0.209975,-5.451526,1.013919,-5.451333,2.253454,-5.448992,3.476163,-5.448960
1115,23.229167,-1.450906,-5.454010,-0.227062,-5.453828,0.996773,-5.453646,2.235937,-5.451396,3.458530,-5.451380
1116,23.250000,-1.469775,-5.456502,-0.245939,-5.456324,0.977835,-5.456154,2.216599,-5.454001,3.439075,-5.454001
1117,23.270833,-1.490395,-5.459170,-0.266570,-5.458997,0.957140,-5.458839,2.195475,-5.456787,3.417835,-5.456803
1118,23.291667,-1.512727,-5.461994,-0.288915,-5.461827,0.934729,-5.461681,2.172607,-5.459736,3.394851,-5.459765
1119,23.312500,-1.536727,-5.464953,-0.312932,-5.464792,0.910645,-5.464658,2.148038,-5.462824,3.370167,-5.462867
1120,23.333333,-1.562351,-5.468026,-0.338574,-5.467872,0.884933,-5.467750,2.121815,-5.466029,3.343829,-5.466085
1121,23.354167,-1.589550,-5.471190,-0.365793,-5.471043,0.857643,-5.470934,2.093988,-5.469329,3.315888,-5.469396
1122,23.375000,-1.618271,-5.474423,-0.394537,-5.474284,0.828825,-5.474185,2.064610,-5.472698,3.286397,-5.472776
1123,23.395833,-1.648462,-5.477700,-0.424753,-5.477569,0.798535,-5.477482,2.033735,-5.476113,3.255411,-5.476200
1124,23.416667,-1.680064,-5.480999,-0.456382,-5.480875,0.766830,-5.480800,2.001422,-5.479549,3.222989,-5.479643
1125,23.437500,-1.713018,-5.484295,-0.489366,-5.484180,0.733768,-5.484115,1.967732,-5.482981,3.189191,-5.483082
1126,23.458333,-1.747262,-5.487565,-0.523642,-5.487458,0.699414,-5.487404,1.932728,-5.486384,3.154081,-5.486491
1127,23.479167,-1.782732,-5.490785,-0.559145,-5.490687,0.663831,-5.490643,1.896477,-5.489735,3.117727,-5.489845
1128,23.500000,-1.819360,-5.493933,-0.595809,-5.493843,0.627087,-5.493808,1.859046,-5.493009,3.080195,-5.493122
1129,23.520833,-1.857077,-5.496986,-0.633564,-5.496905,0.589252,-5.496878,1.820507,-5.496183,3.041558,-5.496297
1130,23.541667,-1.895812,-5.499923,-0.672338,-5.499850,0.550396,-5.499831,1.780933,-5.499235,3.001887,-5.499348
1131,23.562500,-1.935492,-5.502723,-0.712059,-5.502658,0.510593,-5.502646,1.740397,-5.502144,2.961259,-5.502255
1132,23.583333,-1.976041,-5.505366,-0.752652,-5.505309,0.469918,-5.505303,1.698977,-5.504888,2.919749,-5.504996
1133,23.604167,-2.017383,-5.507835,-0.794039,-5.507785,0.428450,-5.507785,1.656752,-5.507450,2.877437,-5.507554
1134,23.625000,-2.059440,-5.510112,-0.836142,-5.510070,0.386264,-5.510073,1.613801,-5.509811,2.834403,-5.509909
1135,23.645833,-2.102132,-5.512182,-0.878881,-5.512146,0.343443,-5.512153,1.570205,-5.511956,2.790728,-5.512046
1136,23.666667,-2.145378,-5.514030,-0.922176,-5.514002,0.300067,-5.514011,1.526047,-5.513870,2.746495,-5.513952
1137,23.687500,-2.189096,-5.515646,-0.965944,-5.515623,0.256218,-5.515634,1.481411,-5.515541,2.701787,-5.515613
1138,23.708333,-2.233203,-5.517018,-1.010104,-5.517001,0.211979,-5.517012,1.436381,-5.516957,2.656690,-5.517019
1139,23.729167,-2.277617,-5.518138,-1.054570,-5.518125,0.167434,-5.518136,1.391043,-5.518111,2.611289,-5.518160
1140,23.750000,-2.322252,-5.518999,-1.099259,-5.518990,0.122666,-5.518999,1.345482,-5.518994,2.565669,-5.519031
1141,23.770833,-2.367026,-5.519596,-1.144087,-5.519591,0.077762,-5.519598,1.299785,-5.519603,2.519917,-5.519626
1142,23.791667,-2.411852,-5.519927,-1.188969,-5.519925,0.032804,-5.519928,1.254038,-5.519934,2.474119,-5.519943
1143,23.812500,-2.456648,-5.519991,-1.233820,-5.519991,-0.012121,-5.519990,1.208326,-5.519987,2.428362,-5.519982
1144,23.833333,-2.501329,-5.519789,-1.278557,-5.519791,-0.056931,-5.519784,1.162736,-5.519763,2.382731,-5.519743
1145,23.854167,-2.545810,-5.519324,-1.323095,-5.519327,-0.101540,-5.519314,1.117353,-5.519265,2.337312,-5.519230
1146,23.875000,-2.590009,-5.518601,-1.367352,-5.518604,-0.145865,-5.518585,1.072262,-5.518500,2.292191,-5.518448
1147,23.895833,-2.633844,-5.517627,-1.411244,-5.517630,-0.189895,-5.517602,1.027619,-5.517475,2.247450,-5.517406
1148,23.916667,-2.677233,-5.516412,-1.454690,-5.516414,-0.234118,-5.516355,0.984076,-5.516220,2.203173,-5.516112
1149,23.937500,-2.720096,-5.514965,-1.497610,-5.514965,-0.277809,-5.514867,0.941070,-5.514733,2.159443,-5.514578
1150,23.958333,-2.762353,-5.513299,-1.539925,-5.513297,-0.320888,-5.513151,0.898682,-5.513026,2.116340,-5.512816
1151,23.979167,-2.803928,-5.511427,-1.581557,-5.511422,-0.363276,-5.511220,0.856521,-5.511090,2.074411,-5.510865
1152,24.000000,-2.844744,-5.509365,-1.622430,-5.509357,-0.404894,-5.509092,0.814932,-5.508948,2.033464,-5.508733
